consumo_kwh,uso_horario_pico,quantidade_equipamentos,tipo_imovel,horas_alto_consumo,categoria,consumo_por_equipamento,intensidade_consumo,equipamentos_por_hora,uso_horario_pico_num
553,True,6,Casa,1,Ineficiente,92.16666666666669,553.0,6.0,1
196,True,7,Casa,10,Moderado,28.0,19.6,0.7,1
206,True,9,Comércio,5,Eficiente,22.88888888888889,41.2,1.8,1
472,False,8,Apartamento,4,Moderado,59.0,118.0,2.0,0
137,True,14,Apartamento,10,Moderado,9.785714285714286,13.7,1.4,1
592,True,11,Apartamento,3,Ineficiente,53.81818181818182,197.33333333333331,3.6666666666666665,1
175,False,8,Apartamento,2,Eficiente,21.875,87.5,4.0,0
197,False,11,Apartamento,9,Moderado,17.90909090909091,21.88888888888889,1.2222222222222223,0
639,False,6,Apartamento,8,Ineficiente,106.5,79.875,0.75,0
680,False,3,Casa,10,Ineficiente,226.66666666666663,68.0,0.3,0
567,True,3,Apartamento,2,Ineficiente,189.0,283.5,1.5,1
316,True,12,Apartamento,6,Moderado,26.33333333333333,52.66666666666666,2.0,1
351,True,9,Apartamento,3,Moderado,39.0,117.0,3.0,1
268,False,15,Comércio,3,Eficiente,17.866666666666667,89.33333333333333,5.0,0
526,True,15,Casa,5,Ineficiente,35.06666666666667,105.2,3.0,1
660,True,15,Apartamento,7,Ineficiente,44.0,94.28571428571428,2.142857142857143,1
326,True,5,Casa,7,Moderado,65.2,46.57142857142857,0.7142857142857143,1
155,True,4,Apartamento,11,Moderado,38.75,14.090909090909092,0.3636363636363636,1
233,True,16,Casa,10,Moderado,14.5625,23.3,1.6,1
514,False,8,Casa,1,Moderado,64.25,514.0,8.0,0
165,True,8,Casa,11,Moderado,20.625,15.0,0.7272727272727273,1
364,False,15,Apartamento,7,Moderado,24.266666666666666,52.0,2.142857142857143,0
299,False,9,Casa,7,Eficiente,33.22222222222222,42.71428571428572,1.2857142857142858,0
148,True,7,Comércio,6,Eficiente,21.142857142857142,24.666666666666668,1.1666666666666667,1
126,True,10,Casa,6,Eficiente,12.6,21.0,1.6666666666666667,1
173,True,9,Comércio,2,Eficiente,19.22222222222222,86.5,4.5,1
532,True,4,Apartamento,3,Ineficiente,133.0,177.33333333333334,1.3333333333333333,1
283,False,17,Casa,3,Eficiente,16.647058823529413,94.33333333333331,5.666666666666667,0
297,True,3,Casa,3,Eficiente,99.0,99.0,1.0,1
553,True,15,Apartamento,2,Ineficiente,36.86666666666667,276.5,7.5,1
511,True,16,Apartamento,9,Ineficiente,31.9375,56.77777777777778,1.7777777777777777,1
420,False,11,Apartamento,6,Moderado,38.18181818181818,70.0,1.8333333333333333,0
630,False,7,Casa,2,Moderado,90.0,315.0,3.5,0
691,False,14,Apartamento,3,Ineficiente,49.35714285714285,230.33333333333331,4.666666666666667,0
368,False,13,Comércio,10,Ineficiente,28.307692307692307,36.8,1.3,0
333,True,7,Casa,6,Moderado,47.57142857142857,55.5,1.1666666666666667,1
436,False,14,Casa,4,Moderado,31.142857142857142,109.0,3.5,0
102,True,12,Casa,7,Moderado,8.5,14.571428571428571,1.7142857142857142,1
601,False,6,Apartamento,6,Moderado,100.16666666666669,100.16666666666669,1.0,0
179,False,4,Apartamento,6,Eficiente,44.75,29.83333333333333,0.6666666666666666,0
259,True,7,Casa,3,Eficiente,37.0,86.33333333333333,2.333333333333333,1
302,False,4,Casa,11,Moderado,75.5,27.454545454545453,0.3636363636363636,0
521,False,14,Casa,8,Ineficiente,37.21428571428572,65.125,1.75,0
687,True,9,Casa,9,Ineficiente,76.33333333333333,76.33333333333333,1.0,1
404,False,13,Casa,6,Moderado,31.07692307692308,67.33333333333333,2.1666666666666665,0
595,True,11,Comércio,2,Ineficiente,54.09090909090909,297.5,5.5,1
95,False,11,Apartamento,1,Eficiente,8.636363636363637,95.0,11.0,0
415,True,13,Casa,3,Moderado,31.923076923076923,138.33333333333334,4.333333333333333,1
337,True,8,Comércio,3,Moderado,42.125,112.33333333333331,2.6666666666666665,1
576,False,3,Apartamento,8,Ineficiente,192.0,72.0,0.375,0
239,False,15,Apartamento,5,Eficiente,15.933333333333334,47.8,3.0,0
554,False,8,Casa,1,Moderado,69.25,554.0,8.0,0
459,True,7,Casa,11,Ineficiente,65.57142857142857,41.72727272727273,0.6363636363636364,1
624,False,6,Comércio,4,Moderado,104.0,156.0,1.5,0
506,True,14,Apartamento,7,Ineficiente,36.142857142857146,72.28571428571429,2.0,1
692,False,8,Casa,5,Moderado,86.5,138.4,1.6,0
347,True,8,Apartamento,10,Moderado,43.375,34.7,0.8,1
656,True,16,Comércio,6,Ineficiente,41.0,109.33333333333331,2.6666666666666665,1
496,False,8,Casa,10,Ineficiente,62.0,49.6,0.8,0
247,True,4,Apartamento,4,Eficiente,61.75,61.75,1.0,1
122,True,17,Comércio,2,Moderado,7.176470588235294,61.0,8.5,1
635,True,16,Casa,9,Ineficiente,39.6875,70.55555555555556,1.7777777777777777,1
364,True,9,Apartamento,2,Moderado,40.44444444444444,182.0,4.5,1
476,True,16,Apartamento,2,Ineficiente,29.75,238.0,8.0,1
91,True,6,Apartamento,2,Eficiente,15.166666666666666,45.5,3.0,1
686,True,15,Casa,1,Ineficiente,45.73333333333333,686.0,15.0,1
381,True,17,Casa,3,Moderado,22.41176470588235,127.0,5.666666666666667,1
332,False,14,Apartamento,6,Moderado,23.714285714285715,55.333333333333336,2.333333333333333,0
578,True,11,Casa,7,Ineficiente,52.54545454545455,82.57142857142857,1.5714285714285714,1
114,False,12,Casa,1,Eficiente,9.5,114.0,12.0,0
169,False,4,Casa,5,Eficiente,42.25,33.8,0.8,0
684,True,7,Casa,5,Ineficiente,97.71428571428572,136.8,1.4,1
681,False,16,Comércio,1,Ineficiente,42.5625,681.0,16.0,0
497,False,6,Casa,4,Moderado,82.83333333333333,124.25,1.5,0
194,False,11,Comércio,10,Moderado,17.636363636363637,19.4,1.1,0
696,False,6,Casa,1,Moderado,116.0,696.0,6.0,0
275,True,10,Apartamento,1,Eficiente,27.5,275.0,10.0,1
580,False,10,Casa,7,Ineficiente,58.0,82.85714285714286,1.4285714285714286,0
572,False,8,Apartamento,7,Ineficiente,71.5,81.71428571428571,1.1428571428571428,0
154,False,8,Apartamento,3,Eficiente,19.25,51.333333333333336,2.6666666666666665,0
492,True,13,Casa,7,Ineficiente,37.84615384615385,70.28571428571429,1.8571428571428568,1
455,False,10,Comércio,3,Moderado,45.5,151.66666666666666,3.333333333333333,0
499,False,14,Casa,2,Ineficiente,35.642857142857146,249.5,7.0,0
356,True,15,Apartamento,10,Ineficiente,23.73333333333333,35.6,1.5,1
473,True,14,Comércio,4,Ineficiente,33.785714285714285,118.25,3.5,1
536,True,12,Comércio,10,Ineficiente,44.66666666666666,53.6,1.2,1
271,False,11,Comércio,3,Eficiente,24.63636363636364,90.33333333333331,3.6666666666666665,0
178,False,17,Casa,7,Moderado,10.470588235294118,25.428571428571427,2.4285714285714284,0
627,False,7,Casa,1,Moderado,89.57142857142857,627.0,7.0,0
175,True,13,Casa,6,Moderado,13.461538461538462,29.166666666666668,2.1666666666666665,1
269,False,3,Apartamento,2,Eficiente,89.66666666666667,134.5,1.5,0
116,True,3,Apartamento,8,Moderado,38.66666666666666,14.5,0.375,1
448,True,17,Casa,5,Moderado,26.352941176470587,89.6,3.4,1
604,False,4,Apartamento,3,Moderado,151.0,201.33333333333331,1.3333333333333333,0
358,False,12,Casa,10,Moderado,29.83333333333333,35.8,1.2,0
296,False,12,Casa,7,Moderado,24.666666666666668,42.285714285714285,1.7142857142857142,0
352,False,7,Apartamento,11,Moderado,50.285714285714285,32.0,0.6363636363636364,0
141,True,6,Apartamento,2,Eficiente,23.5,70.5,3.0,1
675,True,3,Apartamento,5,Ineficiente,225.0,135.0,0.6,1
421,False,6,Casa,11,Moderado,70.16666666666667,38.27272727272727,0.5454545454545454,0
476,False,6,Apartamento,8,Ineficiente,79.33333333333333,59.5,0.75,0
98,True,12,Casa,11,Moderado,8.166666666666666,8.909090909090908,1.0909090909090908,1
256,True,6,Casa,1,Eficiente,42.66666666666666,256.0,6.0,1
691,True,3,Apartamento,1,Ineficiente,230.33333333333331,691.0,3.0,1
475,False,11,Comércio,3,Ineficiente,43.18181818181818,158.33333333333334,3.6666666666666665,0
524,True,16,Casa,3,Ineficiente,32.75,174.66666666666666,5.333333333333333,1
312,True,5,Casa,7,Moderado,62.4,44.57142857142857,0.7142857142857143,1
155,True,15,Apartamento,6,Moderado,10.333333333333334,25.83333333333333,2.5,1
344,True,6,Casa,7,Moderado,57.333333333333336,49.142857142857146,0.8571428571428571,1
534,False,7,Apartamento,4,Moderado,76.28571428571429,133.5,1.75,0
463,True,15,Apartamento,11,Ineficiente,30.866666666666667,42.09090909090909,1.3636363636363635,1
643,False,15,Casa,2,Ineficiente,42.86666666666667,321.5,7.5,0
585,False,9,Apartamento,2,Moderado,65.0,292.5,4.5,0
446,False,8,Apartamento,10,Moderado,55.75,44.6,0.8,0
223,True,7,Casa,1,Eficiente,31.857142857142858,223.0,7.0,1
148,False,10,Apartamento,9,Eficiente,14.8,16.444444444444443,1.1111111111111112,0
178,False,16,Casa,7,Moderado,11.125,25.428571428571427,2.2857142857142856,0
475,False,3,Apartamento,10,Ineficiente,158.33333333333334,47.5,0.3,0
104,False,9,Casa,3,Eficiente,11.555555555555555,34.666666666666664,3.0,0
548,True,14,Apartamento,2,Ineficiente,39.142857142857146,274.0,7.0,1
563,True,8,Casa,3,Ineficiente,70.375,187.66666666666663,2.6666666666666665,1
644,True,13,Casa,7,Ineficiente,49.53846153846154,92.0,1.8571428571428568,1
230,True,7,Apartamento,5,Eficiente,32.857142857142854,46.0,1.4,1
223,True,9,Casa,3,Eficiente,24.77777777777778,74.33333333333333,3.0,1
648,True,5,Casa,9,Ineficiente,129.6,72.0,0.5555555555555556,1
118,True,3,Casa,2,Eficiente,39.333333333333336,59.0,1.5,1
188,True,11,Casa,7,Moderado,17.09090909090909,26.857142857142858,1.5714285714285714,1
121,True,4,Comércio,10,Moderado,30.25,12.1,0.4,1
265,True,15,Apartamento,6,Moderado,17.666666666666668,44.16666666666666,2.5,1
477,True,12,Casa,6,Ineficiente,39.75,79.5,2.0,1
302,True,17,Apartamento,7,Ineficiente,17.764705882352942,43.142857142857146,2.4285714285714284,1
212,True,5,Apartamento,6,Eficiente,42.4,35.333333333333336,0.8333333333333334,1
242,True,10,Comércio,2,Eficiente,24.2,121.0,5.0,1
294,False,14,Casa,11,Moderado,21.0,26.727272727272727,1.2727272727272727,0
314,True,12,Apartamento,5,Moderado,26.166666666666668,62.8,2.4,1
667,True,11,Apartamento,3,Ineficiente,60.63636363636363,222.33333333333331,3.6666666666666665,1
88,True,15,Apartamento,9,Moderado,5.866666666666666,9.77777777777778,1.6666666666666667,1
153,False,5,Apartamento,8,Eficiente,30.6,19.125,0.625,0
571,False,8,Casa,10,Ineficiente,71.375,57.1,0.8,0
332,False,9,Apartamento,11,Moderado,36.888888888888886,30.181818181818183,0.8181818181818182,0
309,False,17,Apartamento,2,Moderado,18.176470588235293,154.5,8.5,0
598,True,3,Comércio,1,Ineficiente,199.33333333333331,598.0,3.0,1
253,True,16,Casa,4,Moderado,15.8125,63.25,4.0,1
247,True,9,Apartamento,4,Eficiente,27.444444444444443,61.75,2.25,1
249,False,6,Comércio,10,Eficiente,41.5,24.9,0.6,0
472,False,7,Apartamento,11,Ineficiente,67.42857142857143,42.90909090909091,0.6363636363636364,0
273,False,10,Comércio,2,Eficiente,27.3,136.5,5.0,0
596,True,6,Apartamento,7,Ineficiente,99.33333333333331,85.14285714285714,0.8571428571428571,1
108,False,17,Casa,3,Eficiente,6.352941176470588,36.0,5.666666666666667,0
244,True,6,Apartamento,7,Moderado,40.66666666666666,34.857142857142854,0.8571428571428571,1
501,True,10,Casa,7,Ineficiente,50.1,71.57142857142857,1.4285714285714286,1
418,True,17,Apartamento,1,Moderado,24.58823529411765,418.0,17.0,1
575,False,7,Casa,6,Moderado,82.14285714285714,95.83333333333331,1.1666666666666667,0
444,True,15,Apartamento,4,Moderado,29.6,111.0,3.75,1
421,False,8,Apartamento,11,Moderado,52.625,38.27272727272727,0.7272727272727273,0
579,True,14,Casa,8,Ineficiente,41.35714285714285,72.375,1.75,1
590,False,13,Casa,8,Ineficiente,45.38461538461539,73.75,1.625,0
406,True,16,Comércio,3,Ineficiente,25.375,135.33333333333334,5.333333333333333,1
296,True,7,Casa,4,Eficiente,42.285714285714285,74.0,1.75,1
380,False,3,Casa,1,Eficiente,126.66666666666669,380.0,3.0,0
211,False,9,Casa,10,Eficiente,23.444444444444443,21.1,0.9,0
149,False,8,Comércio,2,Eficiente,18.625,74.5,4.0,0
331,False,4,Comércio,7,Moderado,82.75,47.285714285714285,0.5714285714285714,0
494,False,13,Apartamento,11,Ineficiente,38.0,44.90909090909091,1.181818181818182,0
524,True,9,Comércio,7,Ineficiente,58.22222222222222,74.85714285714286,1.2857142857142858,1
261,False,8,Casa,9,Eficiente,32.625,29.0,0.8888888888888888,0
246,True,7,Comércio,10,Moderado,35.142857142857146,24.6,0.7,1
170,True,10,Casa,9,Moderado,17.0,18.88888888888889,1.1111111111111112,1
610,True,7,Casa,9,Ineficiente,87.14285714285714,67.77777777777777,0.7777777777777778,1
118,False,13,Casa,6,Eficiente,9.076923076923077,19.666666666666668,2.1666666666666665,0
205,False,4,Apartamento,8,Eficiente,51.25,25.625,0.5,0
530,True,8,Apartamento,9,Ineficiente,66.25,58.888888888888886,0.8888888888888888,1
252,False,16,Casa,7,Moderado,15.75,36.0,2.2857142857142856,0
299,False,14,Comércio,4,Eficiente,21.357142857142858,74.75,3.5,0
137,True,3,Casa,4,Eficiente,45.66666666666666,34.25,0.75,1
555,True,7,Casa,6,Ineficiente,79.28571428571429,92.5,1.1666666666666667,1
535,False,16,Apartamento,11,Ineficiente,33.4375,48.63636363636363,1.4545454545454546,0
440,True,8,Apartamento,4,Moderado,55.0,110.0,2.0,1
80,False,17,Apartamento,11,Moderado,4.705882352941177,7.272727272727272,1.5454545454545454,0
466,True,9,Apartamento,7,Ineficiente,51.77777777777778,66.57142857142857,1.2857142857142858,1
427,True,16,Apartamento,8,Ineficiente,26.6875,53.375,2.0,1
269,False,4,Casa,8,Eficiente,67.25,33.625,0.5,0
584,False,3,Apartamento,8,Ineficiente,194.66666666666663,73.0,0.375,0
270,False,8,Comércio,2,Eficiente,33.75,135.0,4.0,0
587,False,5,Casa,10,Ineficiente,117.4,58.7,0.5,0
448,False,7,Comércio,2,Eficiente,64.0,224.0,3.5,0
488,False,14,Apartamento,2,Ineficiente,34.857142857142854,244.0,7.0,0
196,True,17,Casa,2,Moderado,11.529411764705882,98.0,8.5,1
213,True,13,Comércio,4,Moderado,16.384615384615383,53.25,3.25,1
137,True,15,Apartamento,5,Moderado,9.133333333333333,27.4,3.0,1
635,False,17,Casa,4,Ineficiente,37.35294117647059,158.75,4.25,0
252,True,4,Casa,5,Eficiente,63.0,50.4,0.8,1
228,False,17,Casa,4,Eficiente,13.411764705882351,57.0,4.25,0
159,True,3,Apartamento,7,Moderado,53.0,22.714285714285715,0.4285714285714285,1
292,False,3,Apartamento,10,Eficiente,97.33333333333331,29.2,0.3,0
282,False,15,Comércio,1,Eficiente,18.8,282.0,15.0,0
308,True,13,Casa,1,Moderado,23.692307692307693,308.0,13.0,1
306,False,6,Casa,2,Eficiente,51.0,153.0,3.0,0
611,True,12,Casa,1,Ineficiente,50.91666666666666,611.0,12.0,1
520,True,15,Apartamento,10,Ineficiente,34.666666666666664,52.0,1.5,1
481,False,4,Comércio,10,Ineficiente,120.25,48.1,0.4,0
126,True,3,Apartamento,11,Moderado,42.0,11.454545454545457,0.2727272727272727,1
312,False,8,Casa,3,Eficiente,39.0,104.0,2.6666666666666665,0
384,True,16,Comércio,6,Ineficiente,24.0,64.0,2.6666666666666665,1
605,True,6,Apartamento,10,Ineficiente,100.83333333333331,60.5,0.6,1
222,False,12,Casa,11,Moderado,18.5,20.181818181818183,1.0909090909090908,0
494,True,15,Apartamento,6,Ineficiente,32.93333333333333,82.33333333333333,2.5,1
592,False,14,Casa,1,Ineficiente,42.285714285714285,592.0,14.0,0
452,False,17,Casa,6,Ineficiente,26.58823529411765,75.33333333333333,2.833333333333333,0
645,True,9,Casa,5,Ineficiente,71.66666666666667,129.0,1.8,1
338,True,13,Apartamento,7,Ineficiente,26.0,48.285714285714285,1.8571428571428568,1
550,True,8,Casa,6,Ineficiente,68.75,91.66666666666669,1.3333333333333333,1
91,True,7,Casa,7,Moderado,13.0,13.0,1.0,1
409,True,12,Casa,2,Moderado,34.083333333333336,204.5,6.0,1
437,True,14,Apartamento,1,Moderado,31.214285714285715,437.0,14.0,1
487,True,15,Comércio,7,Ineficiente,32.46666666666667,69.57142857142857,2.142857142857143,1
452,True,14,Apartamento,9,Ineficiente,32.285714285714285,50.22222222222222,1.5555555555555556,1
87,False,14,Casa,2,Eficiente,6.214285714285714,43.5,7.0,0
201,False,14,Casa,7,Moderado,14.357142857142858,28.714285714285715,2.0,0
427,False,4,Casa,3,Eficiente,106.75,142.33333333333334,1.3333333333333333,0
169,True,7,Casa,6,Eficiente,24.142857142857142,28.166666666666668,1.1666666666666667,1
395,False,11,Apartamento,3,Moderado,35.90909090909091,131.66666666666666,3.6666666666666665,0
257,True,11,Apartamento,10,Moderado,23.363636363636363,25.7,1.1,1
619,False,4,Apartamento,11,Ineficiente,154.75,56.27272727272727,0.3636363636363636,0
120,False,9,Apartamento,11,Eficiente,13.333333333333334,10.909090909090908,0.8181818181818182,0
581,True,12,Casa,11,Ineficiente,48.41666666666666,52.81818181818182,1.0909090909090908,1
224,False,16,Casa,5,Eficiente,14.0,44.8,3.2,0
280,False,6,Apartamento,2,Eficiente,46.66666666666666,140.0,3.0,0
540,False,15,Casa,8,Ineficiente,36.0,67.5,1.875,0
637,False,15,Casa,8,Ineficiente,42.46666666666667,79.625,1.875,0
626,True,5,Casa,7,Ineficiente,125.2,89.42857142857143,0.7142857142857143,1
332,True,13,Casa,6,Moderado,25.53846153846154,55.333333333333336,2.1666666666666665,1
469,True,3,Casa,1,Ineficiente,156.33333333333334,469.0,3.0,1
673,False,5,Apartamento,8,Ineficiente,134.6,84.125,0.625,0
335,True,13,Comércio,1,Ineficiente,25.76923076923077,335.0,13.0,1
529,False,11,Casa,8,Ineficiente,48.09090909090909,66.125,1.375,0
89,True,16,Casa,11,Moderado,5.5625,8.090909090909092,1.4545454545454546,1
321,True,17,Apartamento,2,Moderado,18.88235294117647,160.5,8.5,1
330,True,11,Casa,8,Ineficiente,30.0,41.25,1.375,1
84,False,9,Casa,10,Eficiente,9.333333333333334,8.4,0.9,0
198,True,5,Casa,4,Eficiente,39.6,49.5,1.25,1
453,True,15,Casa,7,Ineficiente,30.2,64.71428571428571,2.142857142857143,1
144,True,5,Apartamento,5,Eficiente,28.8,28.8,1.0,1
225,True,6,Apartamento,8,Moderado,37.5,28.125,0.75,1
303,True,9,Casa,6,Moderado,33.666666666666664,50.5,1.5,1
318,False,9,Casa,5,Eficiente,35.333333333333336,63.6,1.8,0
256,True,14,Casa,1,Moderado,18.285714285714285,256.0,14.0,1
361,True,14,Casa,3,Moderado,25.785714285714285,120.33333333333331,4.666666666666667,1
142,False,16,Comércio,10,Moderado,8.875,14.2,1.6,0
296,False,4,Apartamento,9,Eficiente,74.0,32.888888888888886,0.4444444444444444,0
540,False,14,Apartamento,9,Ineficiente,38.57142857142857,60.0,1.5555555555555556,0
689,True,17,Apartamento,5,Ineficiente,40.52941176470589,137.8,3.4,1
184,False,7,Apartamento,3,Eficiente,26.285714285714285,61.333333333333336,2.333333333333333,0
178,False,9,Apartamento,6,Eficiente,19.77777777777778,29.666666666666668,1.5,0
590,False,9,Casa,5,Moderado,65.55555555555556,118.0,1.8,0
464,True,8,Casa,1,Ineficiente,58.0,464.0,8.0,1
484,False,12,Apartamento,2,Ineficiente,40.333333333333336,242.0,6.0,0
597,False,12,Casa,5,Ineficiente,49.75,119.4,2.4,0
555,True,14,Comércio,9,Ineficiente,39.642857142857146,61.66666666666666,1.5555555555555556,1
516,True,10,Apartamento,4,Ineficiente,51.6,129.0,2.5,1
102,False,5,Comércio,9,Eficiente,20.4,11.333333333333334,0.5555555555555556,0
644,False,17,Casa,3,Ineficiente,37.88235294117647,214.66666666666663,5.666666666666667,0
537,True,3,Comércio,1,Ineficiente,179.0,537.0,3.0,1
162,False,5,Casa,6,Eficiente,32.4,27.0,0.8333333333333334,0
224,True,13,Comércio,10,Ineficiente,17.23076923076923,22.4,1.3,1
164,True,4,Casa,7,Moderado,41.0,23.428571428571427,0.5714285714285714,1
157,False,4,Apartamento,4,Eficiente,39.25,39.25,1.0,0
536,True,16,Apartamento,10,Ineficiente,33.5,53.6,1.6,1
80,True,16,Casa,5,Moderado,5.0,16.0,3.2,1
130,False,4,Apartamento,4,Eficiente,32.5,32.5,1.0,0
525,True,7,Comércio,3,Ineficiente,75.0,175.0,2.333333333333333,1
528,True,15,Casa,1,Ineficiente,35.2,528.0,15.0,1
567,False,3,Apartamento,6,Moderado,189.0,94.5,0.5,0
113,False,12,Casa,10,Moderado,9.416666666666666,11.3,1.2,0
427,False,6,Apartamento,5,Eficiente,71.16666666666667,85.4,1.2,0
174,False,16,Apartamento,11,Moderado,10.875,15.818181818181818,1.4545454545454546,0
151,True,12,Casa,1,Moderado,12.583333333333334,151.0,12.0,1
630,False,7,Casa,5,Moderado,90.0,126.0,1.4,0
233,True,4,Apartamento,6,Eficiente,58.25,38.833333333333336,0.6666666666666666,1
329,False,7,Casa,10,Moderado,47.0,32.9,0.7,0
517,True,12,Casa,5,Ineficiente,43.083333333333336,103.4,2.4,1
197,False,17,Apartamento,1,Eficiente,11.588235294117649,197.0,17.0,0
385,True,6,Casa,5,Moderado,64.16666666666667,77.0,1.2,1
347,True,10,Casa,10,Moderado,34.7,34.7,1.0,1
133,False,3,Apartamento,1,Eficiente,44.333333333333336,133.0,3.0,0
315,False,17,Casa,11,Moderado,18.529411764705884,28.63636363636364,1.5454545454545454,0
468,False,14,Casa,3,Ineficiente,33.42857142857143,156.0,4.666666666666667,0
480,True,7,Casa,2,Ineficiente,68.57142857142857,240.0,3.5,1
382,True,16,Apartamento,1,Moderado,23.875,382.0,16.0,1
286,False,16,Apartamento,4,Eficiente,17.875,71.5,4.0,0
308,False,13,Apartamento,2,Moderado,23.692307692307693,154.0,6.5,0
657,False,14,Casa,5,Ineficiente,46.92857142857143,131.4,2.8,0
154,False,12,Casa,10,Moderado,12.833333333333334,15.4,1.2,0
514,False,3,Casa,1,Moderado,171.33333333333334,514.0,3.0,0
182,False,12,Casa,10,Moderado,15.166666666666666,18.2,1.2,0
501,False,12,Comércio,1,Ineficiente,41.75,501.0,12.0,0
385,False,6,Casa,11,Moderado,64.16666666666667,35.0,0.5454545454545454,0
177,False,10,Casa,10,Eficiente,17.7,17.7,1.0,0
414,False,3,Casa,4,Eficiente,138.0,103.5,0.75,0
514,False,13,Apartamento,7,Ineficiente,39.53846153846154,73.42857142857143,1.8571428571428568,0
526,False,17,Apartamento,2,Ineficiente,30.94117647058824,263.0,8.5,0
387,True,4,Apartamento,2,Moderado,96.75,193.5,2.0,1
328,True,3,Comércio,1,Moderado,109.33333333333331,328.0,3.0,1
